ID,Source,Target,Distance,Path
6451,057,067,2,"['057', '001', '067']"
6452,057,068,2,"['057', '001', '068']"
6453,057,069,2,"['057', '001', '069']"
6454,057,070,2,"['057', '001', '070']"
6455,057,071,2,"['057', '001', '071']"
6456,057,072,3,"['057', '001', '004', '072']"
6457,057,073,2,"['057', '001', '073']"
6458,057,074,2,"['057', '001', '074']"
6459,057,075,2,"['057', '001', '075']"
6460,057,076,2,"['057', '001', '076']"
6461,057,077,2,"['057', '001', '077']"
6462,057,078,2,"['057', '001', '078']"
6463,057,079,2,"['057', '001', '079']"
6464,057,080,2,"['057', '001', '080']"
6465,057,081,2,"['057', '001', '081']"
6466,057,082,2,"['057', '001', '082']"
6467,057,083,2,"['057', '001', '083']"
6468,057,084,2,"['057', '001', '084']"
6469,057,085,3,"['057', '001', '009', '085']"
6470,057,086,2,"['057', '001', '086']"
6471,057,087,2,"['057', '001', '087']"
6472,057,088,2,"['057', '001', '088']"
6473,057,089,2,"['057', '001', '089']"
6474,057,090,2,"['057', '001', '090']"
6475,057,091,2,"['057', '001', '091']"
6476,057,092,2,"['057', '001', '092']"
6477,057,093,2,"['057', '001', '093']"
6478,057,094,2,"['057', '001', '094']"
6479,057,095,2,"['057', '001', '095']"
6480,057,096,3,"['057', '001', '004', '096']"
6481,057,097,3,"['057', '001', '004', '097']"
6482,057,098,3,"['057', '001', '003', '098']"
6483,057,099,3,"['057', '001', '003', '099']"
6484,057,100,3,"['057', '001', '003', '100']"
6485,057,101,3,"['057', '001', '003', '101']"
6486,057,102,3,"['057', '001', '003', '102']"
6487,057,103,2,"['057', '001', '103']"
6488,057,104,2,"['057', '001', '104']"
6489,057,105,2,"['057', '001', '105']"
6490,057,106,2,"['057', '001', '106']"
6491,057,107,2,"['057', '001', '107']"
6492,057,108,2,"['057', '001', '108']"
6493,057,109,2,"['057', '001', '109']"
6494,057,110,2,"['057', '001', '110']"
6495,057,111,2,"['057', '001', '111']"
6496,057,112,2,"['057', '001', '112']"
6497,057,113,2,"['057', '001', '113']"
6498,057,114,2,"['057', '001', '114']"
6499,058,001,1,"['058', '001']"
6500,058,002,1,"['058', '002']"
6501,058,003,1,"['058', '003']"
6502,058,004,1,"['058', '004']"
6503,058,005,2,"['058', '001', '005']"
6504,058,006,2,"['058', '001', '006']"
6505,058,007,2,"['058', '001', '007']"
6506,058,008,2,"['058', '001', '008']"
6507,058,009,2,"['058', '001', '009']"
6508,058,010,2,"['058', '001', '010']"
6509,058,011,2,"['058', '001', '011']"
6510,058,012,2,"['058', '001', '012']"
6511,058,013,2,"['058', '001', '013']"
6512,058,014,2,"['058', '004', '014']"
6513,058,015,2,"['058', '001', '015']"
6514,058,016,2,"['058', '001', '016']"
6515,058,017,2,"['058', '001', '017']"
6516,058,018,2,"['058', '001', '018']"
6517,058,019,2,"['058', '001', '019']"
6518,058,020,2,"['058', '001', '020']"
6519,058,021,2,"['058', '001', '021']"
6520,058,022,2,"['058', '001', '022']"
6521,058,023,2,"['058', '001', '023']"
6522,058,024,2,"['058', '001', '024']"
6523,058,025,2,"['058', '001', '025']"
6524,058,026,2,"['058', '001', '026']"
6525,058,027,2,"['058', '001', '027']"
6526,058,028,2,"['058', '001', '028']"
6527,058,029,2,"['058', '001', '029']"
6528,058,030,2,"['058', '001', '030']"
6529,058,031,2,"['058', '001', '031']"
6530,058,032,2,"['058', '001', '032']"
6531,058,033,2,"['058', '001', '033']"
6532,058,034,2,"['058', '001', '034']"
6533,058,035,2,"['058', '001', '035']"
6534,058,036,2,"['058', '001', '036']"
6535,058,037,2,"['058', '001', '037']"
6536,058,038,2,"['058', '001', '038']"
6537,058,039,2,"['058', '001', '039']"
6538,058,040,2,"['058', '004', '040']"
6539,058,041,2,"['058', '001', '041']"
6540,058,042,2,"['058', '001', '042']"
6541,058,043,2,"['058', '001', '043']"
6542,058,044,2,"['058', '001', '044']"
6543,058,045,2,"['058', '001', '045']"
6544,058,046,2,"['058', '001', '046']"
6545,058,047,2,"['058', '001', '047']"
6546,058,048,2,"['058', '001', '048']"
6547,058,049,2,"['058', '001', '049']"
6548,058,050,3,"['058', '001', '009', '050']"
6549,058,051,2,"['058', '001', '051']"
6550,058,052,2,"['058', '001', '052']"
6551,058,053,2,"['058', '001', '053']"
6552,058,054,2,"['058', '001', '054']"
6553,058,055,2,"['058', '001', '055']"
6554,058,056,2,"['058', '001', '056']"
6555,058,057,2,"['058', '001', '057']"
6556,058,058,0,['058']
6557,058,059,1,"['058', '059']"
6558,058,060,1,"['058', '060']"
6559,058,061,1,"['058', '061']"
6560,058,062,2,"['058', '001', '062']"
6561,058,063,2,"['058', '003', '063']"
6562,058,064,2,"['058', '001', '064']"
6563,058,065,2,"['058', '001', '065']"
6564,058,066,2,"['058', '001', '066']"
6565,058,067,2,"['058', '001', '067']"
6566,058,068,2,"['058', '001', '068']"
6567,058,069,2,"['058', '001', '069']"
6568,058,070,2,"['058', '001', '070']"
6569,058,071,2,"['058', '001', '071']"
6570,058,072,2,"['058', '004', '072']"
6571,058,073,2,"['058', '001', '073']"
6572,058,074,2,"['058', '001', '074']"
6573,058,075,2,"['058', '001', '075']"
6574,058,076,2,"['058', '001', '076']"
6575,058,077,2,"['058', '001', '077']"
6576,058,078,2,"['058', '001', '078']"
6577,058,079,2,"['058', '001', '079']"
6578,058,080,2,"['058', '001', '080']"
6579,058,081,2,"['058', '001', '081']"
6580,058,082,2,"['058', '001', '082']"
6581,058,083,2,"['058', '001', '083']"
6582,058,084,2,"['058', '001', '084']"
6583,058,085,3,"['058', '001', '009', '085']"
6584,058,086,2,"['058', '001', '086']"
6585,058,087,2,"['058', '001', '087']"
6586,058,088,2,"['058', '001', '088']"
6587,058,089,2,"['058', '001', '089']"
6588,058,090,2,"['058', '001', '090']"
6589,058,091,2,"['058', '001', '091']"
6590,058,092,2,"['058', '001', '092']"
6591,058,093,2,"['058', '001', '093']"
6592,058,094,2,"['058', '001', '094']"
6593,058,095,2,"['058', '001', '095']"
6594,058,096,2,"['058', '004', '096']"
6595,058,097,2,"['058', '004', '097']"
6596,058,098,2,"['058', '003', '098']"
6597,058,099,2,"['058', '003', '099']"
6598,058,100,2,"['058', '003', '100']"
6599,058,101,2,"['058', '003', '101']"
6600,058,102,2,"['058', '003', '102']"
6601,058,103,2,"['058', '001', '103']"
6602,058,104,2,"['058', '001', '104']"
6603,058,105,2,"['058', '001', '105']"
6604,058,106,2,"['058', '001', '106']"
6605,058,107,2,"['058', '001', '107']"
6606,058,108,2,"['058', '001', '108']"
6607,058,109,2,"['058', '001', '109']"
6608,058,110,2,"['058', '001', '110']"
6609,058,111,2,"['058', '001', '111']"
6610,058,112,2,"['058', '001', '112']"
6611,058,113,2,"['058', '001', '113']"
6612,058,114,2,"['058', '001', '114']"
6613,059,001,1,"['059', '001']"
6614,059,002,1,"['059', '002']"
6615,059,003,1,"['059', '003']"
6616,059,004,1,"['059', '004']"
6617,059,005,2,"['059', '001', '005']"
6618,059,006,2,"['059', '001', '006']"
6619,059,007,2,"['059', '001', '007']"
6620,059,008,2,"['059', '001', '008']"
6621,059,009,2,"['059', '001', '009']"
6622,059,010,2,"['059', '001', '010']"
6623,059,011,2,"['059', '001', '011']"
6624,059,012,2,"['059', '001', '012']"
6625,059,013,2,"['059', '001', '013']"
6626,059,014,2,"['059', '004', '014']"
6627,059,015,2,"['059', '001', '015']"
6628,059,016,2,"['059', '001', '016']"
6629,059,017,2,"['059', '001', '017']"
6630,059,018,2,"['059', '001', '018']"
6631,059,019,2,"['059', '001', '019']"
6632,059,020,2,"['059', '001', '020']"
6633,059,021,2,"['059', '001', '021']"
6634,059,022,2,"['059', '001', '022']"
6635,059,023,2,"['059', '001', '023']"
6636,059,024,2,"['059', '001', '024']"
6637,059,025,2,"['059', '001', '025']"
6638,059,026,2,"['059', '001', '026']"
6639,059,027,2,"['059', '001', '027']"
6640,059,028,2,"['059', '001', '028']"
6641,059,029,2,"['059', '001', '029']"
6642,059,030,2,"['059', '001', '030']"
6643,059,031,2,"['059', '001', '031']"
6644,059,032,2,"['059', '001', '032']"
6645,059,033,2,"['059', '001', '033']"
6646,059,034,2,"['059', '001', '034']"
6647,059,035,2,"['059', '001', '035']"
6648,059,036,2,"['059', '001', '036']"
6649,059,037,2,"['059', '001', '037']"
6650,059,038,2,"['059', '001', '038']"
6651,059,039,2,"['059', '001', '039']"
6652,059,040,2,"['059', '004', '040']"
6653,059,041,2,"['059', '001', '041']"
6654,059,042,2,"['059', '001', '042']"
6655,059,043,2,"['059', '001', '043']"
6656,059,044,2,"['059', '001', '044']"
6657,059,045,2,"['059', '001', '045']"
6658,059,046,2,"['059', '001', '046']"
6659,059,047,2,"['059', '001', '047']"
6660,059,048,2,"['059', '001', '048']"
6661,059,049,2,"['059', '001', '049']"
6662,059,050,3,"['059', '001', '009', '050']"
6663,059,051,2,"['059', '001', '051']"
6664,059,052,2,"['059', '001', '052']"
6665,059,053,2,"['059', '001', '053']"
6666,059,054,2,"['059', '001', '054']"
6667,059,055,2,"['059', '001', '055']"
6668,059,056,2,"['059', '001', '056']"
6669,059,057,2,"['059', '001', '057']"
6670,059,058,1,"['059', '058']"
6671,059,059,0,['059']
6672,059,060,1,"['059', '060']"
6673,059,061,1,"['059', '061']"
6674,059,062,2,"['059', '001', '062']"
6675,059,063,2,"['059', '003', '063']"
6676,059,064,2,"['059', '001', '064']"
6677,059,065,2,"['059', '001', '065']"
6678,059,066,2,"['059', '001', '066']"
6679,059,067,2,"['059', '001', '067']"
6680,059,068,2,"['059', '001', '068']"
6681,059,069,2,"['059', '001', '069']"
6682,059,070,2,"['059', '001', '070']"
6683,059,071,2,"['059', '001', '071']"
6684,059,072,2,"['059', '004', '072']"
6685,059,073,2,"['059', '001', '073']"
6686,059,074,2,"['059', '001', '074']"
6687,059,075,2,"['059', '001', '075']"
6688,059,076,2,"['059', '001', '076']"
6689,059,077,2,"['059', '001', '077']"
6690,059,078,2,"['059', '001', '078']"
6691,059,079,2,"['059', '001', '079']"
6692,059,080,2,"['059', '001', '080']"
6693,059,081,2,"['059', '001', '081']"
6694,059,082,2,"['059', '001', '082']"
6695,059,083,2,"['059', '001', '083']"
6696,059,084,2,"['059', '001', '084']"
6697,059,085,3,"['059', '001', '009', '085']"
6698,059,086,2,"['059', '001', '086']"
6699,059,087,2,"['059', '001', '087']"
6700,059,088,2,"['059', '001', '088']"
6701,059,089,2,"['059', '001', '089']"
6702,059,090,2,"['059', '001', '090']"
6703,059,091,2,"['059', '001', '091']"
6704,059,092,2,"['059', '001', '092']"
6705,059,093,2,"['059', '001', '093']"
6706,059,094,2,"['059', '001', '094']"
6707,059,095,2,"['059', '001', '095']"
6708,059,096,2,"['059', '004', '096']"
6709,059,097,2,"['059', '004', '097']"
6710,059,098,2,"['059', '003', '098']"
6711,059,099,2,"['059', '003', '099']"
6712,059,100,2,"['059', '003', '100']"
6713,059,101,2,"['059', '003', '101']"
6714,059,102,2,"['059', '003', '102']"
6715,059,103,2,"['059', '001', '103']"
6716,059,104,2,"['059', '001', '104']"
6717,059,105,2,"['059', '001', '105']"
6718,059,106,2,"['059', '001', '106']"
6719,059,107,2,"['059', '001', '107']"
6720,059,108,2,"['059', '001', '108']"
6721,059,109,2,"['059', '001', '109']"
6722,059,110,2,"['059', '001', '110']"
6723,059,111,2,"['059', '001', '111']"
6724,059,112,2,"['059', '001', '112']"
6725,059,113,2,"['059', '001', '113']"
6726,059,114,2,"['059', '001', '114']"
6727,060,001,1,"['060', '001']"
6728,060,002,1,"['060', '002']"
6729,060,003,1,"['060', '003']"
6730,060,004,1,"['060', '004']"
6731,060,005,2,"['060', '001', '005']"
6732,060,006,2,"['060', '001', '006']"
6733,060,007,2,"['060', '001', '007']"
6734,060,008,2,"['060', '001', '008']"
6735,060,009,2,"['060', '001', '009']"
6736,060,010,2,"['060', '001', '010']"
6737,060,011,2,"['060', '001', '011']"
6738,060,012,2,"['060', '001', '012']"
6739,060,013,2,"['060', '001', '013']"
6740,060,014,2,"['060', '004', '014']"
6741,060,015,2,"['060', '001', '015']"
6742,060,016,2,"['060', '001', '016']"
6743,060,017,2,"['060', '001', '017']"
6744,060,018,2,"['060', '001', '018']"
6745,060,019,2,"['060', '001', '019']"
6746,060,020,2,"['060', '001', '020']"
6747,060,021,2,"['060', '001', '021']"
6748,060,022,2,"['060', '001', '022']"
6749,060,023,2,"['060', '001', '023']"
6750,060,024,2,"['060', '001', '024']"
6751,060,025,2,"['060', '001', '025']"
6752,060,026,2,"['060', '001', '026']"
6753,060,027,2,"['060', '001', '027']"
6754,060,028,2,"['060', '001', '028']"
6755,060,029,2,"['060', '001', '029']"
6756,060,030,2,"['060', '001', '030']"
6757,060,031,2,"['060', '001', '031']"
6758,060,032,2,"['060', '001', '032']"
6759,060,033,2,"['060', '001', '033']"
6760,060,034,2,"['060', '001', '034']"
6761,060,035,2,"['060', '001', '035']"
6762,060,036,2,"['060', '001', '036']"
6763,060,037,2,"['060', '001', '037']"
6764,060,038,2,"['060', '001', '038']"
6765,060,039,2,"['060', '001', '039']"
6766,060,040,2,"['060', '004', '040']"
6767,060,041,2,"['060', '001', '041']"
6768,060,042,2,"['060', '001', '042']"
6769,060,043,2,"['060', '001', '043']"
6770,060,044,2,"['060', '001', '044']"
6771,060,045,2,"['060', '001', '045']"
6772,060,046,2,"['060', '001', '046']"
6773,060,047,2,"['060', '001', '047']"
6774,060,048,2,"['060', '001', '048']"
6775,060,049,2,"['060', '001', '049']"
6776,060,050,3,"['060', '001', '009', '050']"
6777,060,051,2,"['060', '001', '051']"
6778,060,052,2,"['060', '001', '052']"
6779,060,053,2,"['060', '001', '053']"
6780,060,054,2,"['060', '001', '054']"
6781,060,055,2,"['060', '001', '055']"
6782,060,056,2,"['060', '001', '056']"
6783,060,057,2,"['060', '001', '057']"
6784,060,058,1,"['060', '058']"
6785,060,059,1,"['060', '059']"
6786,060,060,0,['060']
6787,060,061,1,"['060', '061']"
6788,060,062,2,"['060', '001', '062']"
6789,060,063,2,"['060', '003', '063']"
6790,060,064,2,"['060', '001', '064']"
6791,060,065,2,"['060', '001', '065']"
6792,060,066,2,"['060', '001', '066']"
6793,060,067,2,"['060', '001', '067']"
6794,060,068,2,"['060', '001', '068']"
6795,060,069,2,"['060', '001', '069']"
6796,060,070,2,"['060', '001', '070']"
6797,060,071,2,"['060', '001', '071']"
6798,060,072,2,"['060', '004', '072']"
6799,060,073,2,"['060', '001', '073']"
6800,060,074,2,"['060', '001', '074']"
6801,060,075,2,"['060', '001', '075']"
6802,060,076,2,"['060', '001', '076']"
6803,060,077,2,"['060', '001', '077']"
6804,060,078,2,"['060', '001', '078']"
6805,060,079,2,"['060', '001', '079']"
6806,060,080,2,"['060', '001', '080']"
6807,060,081,2,"['060', '001', '081']"
6808,060,082,2,"['060', '001', '082']"
6809,060,083,2,"['060', '001', '083']"
6810,060,084,2,"['060', '001', '084']"
6811,060,085,3,"['060', '001', '009', '085']"
6812,060,086,2,"['060', '001', '086']"
6813,060,087,2,"['060', '001', '087']"
6814,060,088,2,"['060', '001', '088']"
6815,060,089,2,"['060', '001', '089']"
6816,060,090,2,"['060', '001', '090']"
6817,060,091,2,"['060', '001', '091']"
6818,060,092,2,"['060', '001', '092']"
6819,060,093,2,"['060', '001', '093']"
6820,060,094,2,"['060', '001', '094']"
6821,060,095,2,"['060', '001', '095']"
6822,060,096,2,"['060', '004', '096']"
6823,060,097,2,"['060', '004', '097']"
6824,060,098,2,"['060', '003', '098']"
6825,060,099,2,"['060', '003', '099']"
6826,060,100,2,"['060', '003', '100']"
6827,060,101,2,"['060', '003', '101']"
6828,060,102,2,"['060', '003', '102']"
6829,060,103,2,"['060', '001', '103']"
6830,060,104,2,"['060', '001', '104']"
6831,060,105,2,"['060', '001', '105']"
6832,060,106,2,"['060', '001', '106']"
6833,060,107,2,"['060', '001', '107']"
6834,060,108,2,"['060', '001', '108']"
6835,060,109,2,"['060', '001', '109']"
6836,060,110,2,"['060', '001', '110']"
6837,060,111,2,"['060', '001', '111']"
6838,060,112,2,"['060', '001', '112']"
6839,060,113,2,"['060', '001', '113']"
6840,060,114,2,"['060', '001', '114']"
6841,061,001,1,"['061', '001']"
6842,061,002,1,"['061', '002']"
6843,061,003,1,"['061', '003']"
6844,061,004,1,"['061', '004']"
6845,061,005,2,"['061', '001', '005']"
6846,061,006,2,"['061', '001', '006']"
6847,061,007,2,"['061', '001', '007']"
6848,061,008,2,"['061', '001', '008']"
6849,061,009,2,"['061', '001', '009']"
6850,061,010,2,"['061', '001', '010']"
6851,061,011,2,"['061', '001', '011']"
6852,061,012,2,"['061', '001', '012']"
6853,061,013,2,"['061', '001', '013']"
6854,061,014,2,"['061', '004', '014']"
6855,061,015,2,"['061', '001', '015']"
6856,061,016,2,"['061', '001', '016']"
6857,061,017,2,"['061', '001', '017']"
6858,061,018,2,"['061', '001', '018']"
6859,061,019,2,"['061', '001', '019']"
6860,061,020,2,"['061', '001', '020']"
6861,061,021,2,"['061', '001', '021']"
6862,061,022,2,"['061', '001', '022']"
6863,061,023,2,"['061', '001', '023']"
6864,061,024,2,"['061', '001', '024']"
6865,061,025,2,"['061', '001', '025']"
6866,061,026,2,"['061', '001', '026']"
6867,061,027,2,"['061', '001', '027']"
6868,061,028,2,"['061', '001', '028']"
6869,061,029,2,"['061', '001', '029']"
6870,061,030,2,"['061', '001', '030']"
6871,061,031,2,"['061', '001', '031']"
6872,061,032,2,"['061', '001', '032']"
6873,061,033,2,"['061', '001', '033']"
6874,061,034,2,"['061', '001', '034']"
6875,061,035,2,"['061', '001', '035']"
6876,061,036,2,"['061', '001', '036']"
6877,061,037,2,"['061', '001', '037']"
6878,061,038,2,"['061', '001', '038']"
6879,061,039,2,"['061', '001', '039']"
6880,061,040,2,"['061', '004', '040']"
6881,061,041,2,"['061', '001', '041']"
6882,061,042,2,"['061', '001', '042']"
6883,061,043,2,"['061', '001', '043']"
6884,061,044,2,"['061', '001', '044']"
6885,061,045,2,"['061', '001', '045']"
6886,061,046,2,"['061', '001', '046']"
6887,061,047,2,"['061', '001', '047']"
6888,061,048,2,"['061', '001', '048']"
6889,061,049,2,"['061', '001', '049']"
6890,061,050,3,"['061', '001', '009', '050']"
6891,061,051,2,"['061', '001', '051']"
6892,061,052,2,"['061', '001', '052']"
6893,061,053,2,"['061', '001', '053']"
6894,061,054,2,"['061', '001', '054']"
6895,061,055,2,"['061', '001', '055']"
6896,061,056,2,"['061', '001', '056']"
6897,061,057,2,"['061', '001', '057']"
6898,061,058,1,"['061', '058']"
6899,061,059,1,"['061', '059']"
6900,061,060,1,"['061', '060']"
6901,061,061,0,['061']
6902,061,062,2,"['061', '001', '062']"
6903,061,063,2,"['061', '003', '063']"
6904,061,064,2,"['061', '001', '064']"
6905,061,065,2,"['061', '001', '065']"
6906,061,066,2,"['061', '001', '066']"
6907,061,067,2,"['061', '001', '067']"
6908,061,068,2,"['061', '001', '068']"
6909,061,069,2,"['061', '001', '069']"
6910,061,070,2,"['061', '001', '070']"
6911,061,071,2,"['061', '001', '071']"
6912,061,072,2,"['061', '004', '072']"
6913,061,073,2,"['061', '001', '073']"
6914,061,074,2,"['061', '001', '074']"
6915,061,075,2,"['061', '001', '075']"
6916,061,076,2,"['061', '001', '076']"
6917,061,077,2,"['061', '001', '077']"
6918,061,078,2,"['061', '001', '078']"
6919,061,079,2,"['061', '001', '079']"
6920,061,080,2,"['061', '001', '080']"
6921,061,081,2,"['061', '001', '081']"
6922,061,082,2,"['061', '001', '082']"
6923,061,083,2,"['061', '001', '083']"
6924,061,084,2,"['061', '001', '084']"
6925,061,085,3,"['061', '001', '009', '085']"
6926,061,086,2,"['061', '001', '086']"
6927,061,087,2,"['061', '001', '087']"
6928,061,088,2,"['061', '001', '088']"
6929,061,089,2,"['061', '001', '089']"
6930,061,090,2,"['061', '001', '090']"
6931,061,091,2,"['061', '001', '091']"
6932,061,092,2,"['061', '001', '092']"
6933,061,093,2,"['061', '001', '093']"
6934,061,094,2,"['061', '001', '094']"
6935,061,095,2,"['061', '001', '095']"
6936,061,096,2,"['061', '004', '096']"
6937,061,097,2,"['061', '004', '097']"
6938,061,098,2,"['061', '003', '098']"
6939,061,099,2,"['061', '003', '099']"
6940,061,100,2,"['061', '003', '100']"
6941,061,101,2,"['061', '003', '101']"
6942,061,102,2,"['061', '003', '102']"
6943,061,103,2,"['061', '001', '103']"
6944,061,104,2,"['061', '001', '104']"
6945,061,105,2,"['061', '001', '105']"
6946,061,106,2,"['061', '001', '106']"
6947,061,107,2,"['061', '001', '107']"
6948,061,108,2,"['061', '001', '108']"
6949,061,109,2,"['061', '001', '109']"
6950,061,110,2,"['061', '001', '110']"
6951,061,111,2,"['061', '001', '111']"
6952,061,112,2,"['061', '001', '112']"
6953,061,113,2,"['061', '001', '113']"
6954,061,114,2,"['061', '001', '114']"
6955,062,001,1,"['062', '001']"
6956,062,002,2,"['062', '001', '002']"
6957,062,003,2,"['062', '001', '003']"
6958,062,004,2,"['062', '001', '004']"
6959,062,005,2,"['062', '001', '005']"
6960,062,006,2,"['062', '001', '006']"
6961,062,007,2,"['062', '001', '007']"
6962,062,008,2,"['062', '001', '008']"
6963,062,009,1,"['062', '009']"
6964,062,010,2,"['062', '001', '010']"
6965,062,011,2,"['062', '001', '011']"
6966,062,012,2,"['062', '001', '012']"
6967,062,013,2,"['062', '001', '013']"
6968,062,014,3,"['062', '001', '004', '014']"
6969,062,015,2,"['062', '001', '015']"
6970,062,016,2,"['062', '001', '016']"
6971,062,017,2,"['062', '001', '017']"
6972,062,018,2,"['062', '001', '018']"
6973,062,019,2,"['062', '001', '019']"
6974,062,020,2,"['062', '001', '020']"
6975,062,021,2,"['062', '001', '021']"
6976,062,022,2,"['062', '001', '022']"
6977,062,023,2,"['062', '001', '023']"
6978,062,024,2,"['062', '001', '024']"
6979,062,025,2,"['062', '001', '025']"
6980,062,026,2,"['062', '001', '026']"
6981,062,027,2,"['062', '001', '027']"
6982,062,028,2,"['062', '001', '028']"
6983,062,029,2,"['062', '001', '029']"
6984,062,030,2,"['062', '001', '030']"
6985,062,031,2,"['062', '001', '031']"
6986,062,032,2,"['062', '001', '032']"
6987,062,033,2,"['062', '001', '033']"
6988,062,034,2,"['062', '001', '034']"
6989,062,035,2,"['062', '001', '035']"
6990,062,036,2,"['062', '001', '036']"
6991,062,037,2,"['062', '001', '037']"
6992,062,038,2,"['062', '001', '038']"
6993,062,039,2,"['062', '001', '039']"
6994,062,040,2,"['062', '009', '040']"
6995,062,041,2,"['062', '001', '041']"
6996,062,042,2,"['062', '001', '042']"
6997,062,043,2,"['062', '001', '043']"
6998,062,044,2,"['062', '001', '044']"
6999,062,045,2,"['062', '001', '045']"
7000,062,046,2,"['062', '001', '046']"
7001,062,047,2,"['062', '001', '047']"
7002,062,048,2,"['062', '001', '048']"
7003,062,049,2,"['062', '001', '049']"
7004,062,050,2,"['062', '009', '050']"
7005,062,051,2,"['062', '001', '051']"
7006,062,052,2,"['062', '001', '052']"
7007,062,053,2,"['062', '001', '053']"
7008,062,054,2,"['062', '001', '054']"
7009,062,055,2,"['062', '001', '055']"
7010,062,056,2,"['062', '001', '056']"
7011,062,057,2,"['062', '001', '057']"
7012,062,058,2,"['062', '001', '058']"
7013,062,059,2,"['062', '001', '059']"
7014,062,060,2,"['062', '001', '060']"
7015,062,061,2,"['062', '001', '061']"
7016,062,062,0,['062']
7017,062,063,3,"['062', '001', '003', '063']"
7018,062,064,2,"['062', '001', '064']"
7019,062,065,2,"['062', '001', '065']"
7020,062,066,2,"['062', '001', '066']"
7021,062,067,2,"['062', '001', '067']"
7022,062,068,2,"['062', '001', '068']"
7023,062,069,2,"['062', '001', '069']"
7024,062,070,2,"['062', '001', '070']"
7025,062,071,2,"['062', '001', '071']"
7026,062,072,3,"['062', '001', '004', '072']"
7027,062,073,2,"['062', '001', '073']"
7028,062,074,2,"['062', '001', '074']"
7029,062,075,2,"['062', '001', '075']"
7030,062,076,2,"['062', '001', '076']"
7031,062,077,2,"['062', '001', '077']"
7032,062,078,2,"['062', '001', '078']"
7033,062,079,2,"['062', '001', '079']"
7034,062,080,2,"['062', '001', '080']"
7035,062,081,2,"['062', '001', '081']"
7036,062,082,2,"['062', '001', '082']"
7037,062,083,2,"['062', '001', '083']"
7038,062,084,2,"['062', '001', '084']"
7039,062,085,2,"['062', '009', '085']"
7040,062,086,2,"['062', '001', '086']"
7041,062,087,2,"['062', '001', '087']"
7042,062,088,2,"['062', '001', '088']"
7043,062,089,2,"['062', '001', '089']"
7044,062,090,2,"['062', '001', '090']"
7045,062,091,2,"['062', '001', '091']"
7046,062,092,2,"['062', '001', '092']"
7047,062,093,2,"['062', '001', '093']"
7048,062,094,2,"['062', '001', '094']"
7049,062,095,2,"['062', '001', '095']"
7050,062,096,2,"['062', '009', '096']"
7051,062,097,3,"['062', '001', '004', '097']"
7052,062,098,3,"['062', '001', '003', '098']"
7053,062,099,3,"['062', '001', '003', '099']"
7054,062,100,3,"['062', '001', '003', '100']"
7055,062,101,3,"['062', '001', '003', '101']"
7056,062,102,3,"['062', '001', '003', '102']"
7057,062,103,2,"['062', '001', '103']"
7058,062,104,2,"['062', '001', '104']"
7059,062,105,2,"['062', '001', '105']"
7060,062,106,2,"['062', '001', '106']"
7061,062,107,2,"['062', '001', '107']"
7062,062,108,2,"['062', '001', '108']"
7063,062,109,2,"['062', '001', '109']"
7064,062,110,2,"['062', '001', '110']"
7065,062,111,2,"['062', '001', '111']"
7066,062,112,2,"['062', '001', '112']"
7067,062,113,2,"['062', '001', '113']"
7068,062,114,2,"['062', '001', '114']"
7069,063,001,2,"['063', '003', '001']"
7070,063,002,2,"['063', '003', '002']"
7071,063,003,1,"['063', '003']"
7072,063,004,2,"['063', '003', '004']"
7073,063,005,2,"['063', '003', '005']"
7074,063,006,2,"['063', '003', '006']"
7075,063,007,2,"['063', '003', '007']"
7076,063,008,3,"['063', '003', '001', '008']"
7077,063,009,3,"['063', '003', '001', '009']"
7078,063,010,2,"['063', '003', '010']"
7079,063,011,3,"['063', '003', '001', '011']"
7080,063,012,3,"['063', '003', '001', '012']"
7081,063,013,2,"['063', '003', '013']"
7082,063,014,3,"['063', '003', '004', '014']"
7083,063,015,3,"['063', '003', '001', '015']"
7084,063,016,3,"['063', '003', '001', '016']"
7085,063,017,3,"['063', '003', '001', '017']"
7086,063,018,3,"['063', '003', '001', '018']"
7087,063,019,3,"['063', '003', '001', '019']"
7088,063,020,3,"['063', '003', '001', '020']"
7089,063,021,3,"['063', '003', '001', '021']"
7090,063,022,3,"['063', '003', '001', '022']"
7091,063,023,3,"['063', '003', '001', '023']"
7092,063,024,3,"['063', '003', '001', '024']"
7093,063,025,3,"['063', '003', '001', '025']"
7094,063,026,3,"['063', '003', '001', '026']"
7095,063,027,3,"['063', '003', '001', '027']"
7096,063,028,3,"['063', '003', '001', '028']"
7097,063,029,3,"['063', '003', '001', '029']"
7098,063,030,3,"['063', '003', '001', '030']"
7099,063,031,3,"['063', '003', '001', '031']"
7100,063,032,3,"['063', '003', '001', '032']"
7101,063,033,3,"['063', '003', '001', '033']"
7102,063,034,3,"['063', '003', '001', '034']"
7103,063,035,3,"['063', '003', '001', '035']"
7104,063,036,3,"['063', '003', '001', '036']"
7105,063,037,3,"['063', '003', '001', '037']"
7106,063,038,2,"['063', '003', '038']"
7107,063,039,3,"['063', '003', '001', '039']"
7108,063,040,3,"['063', '003', '004', '040']"
7109,063,041,3,"['063', '003', '001', '041']"
7110,063,042,3,"['063', '003', '001', '042']"
7111,063,043,3,"['063', '003', '001', '043']"
7112,063,044,3,"['063', '003', '001', '044']"
7113,063,045,3,"['063', '003', '001', '045']"
